243,100,https://colleges.niche.com/moore-college-of-art--and--design/rankings/,moore college of art and design,Moore College of Art and Design
244,100,https://colleges.niche.com/yale-university/rankings/,yale university,Yale University
245,100,https://colleges.niche.com/yeshiva-university/rankings/,yeshiva university,Yeshiva University
246,100,https://colleges.niche.com/gannon-university/rankings/,gannon university,Gannon University
247,94,https://colleges.niche.com/york-college-pennsylvania/rankings/,york college pennsylvania,York College of Pennsylvania
248,100,https://colleges.niche.com/colby--sawyer-college/rankings/,colby sawyer college,Colby-Sawyer College
249,100,https://colleges.niche.com/fitchburg-state-university/rankings/,fitchburg state university,Fitchburg State University
250,100,https://colleges.niche.com/green-mountain-college/rankings/,green mountain college,Green Mountain College
252,100,https://colleges.niche.com/lim-college/rankings/,lim college,LIM College
255,100,https://colleges.niche.com/mount-holyoke-college/rankings/,mount holyoke college,Mount Holyoke College
259,100,https://colleges.niche.com/california-state-university----long-beach/rankings/,california state university long beach,California State University Long Beach
260,93,https://colleges.niche.com/college-of-mount-saint-vincent/rankings/,college of mount saint vincent,College of Mount St. Vincent
261,93,https://colleges.niche.com/ohio-state-university----lima/rankings/,ohio state university lima,Ohio State Universitiy at Lima
262,95,https://colleges.niche.com/ohio-state-university----mansfield/rankings/,ohio state university mansfield,Ohio State University at Mansfield
266,100,https://colleges.niche.com/clarkson-college/rankings/,clarkson college,Clarkson College
267,95,https://colleges.niche.com/university-of-puerto-rico----rio-piedras/rankings/,university of puerto rico rio piedras,University of Puerto Rico at Rio Piedras 
268,100,https://colleges.niche.com/paul-quinn-college/rankings/,paul quinn college,Paul Quinn College
269,100,https://colleges.niche.com/wiley-college/rankings/,wiley college,Wiley College
270,100,https://colleges.niche.com/ursuline-college/rankings/,ursuline college,Ursuline College
271,100,https://colleges.niche.com/university-of-maine-at-augusta/rankings/,university of maine at augusta,University of Maine at Augusta
273,95,https://colleges.niche.com/university-of-texas----dallas/rankings/,university of texas dallas,University of Texas at Dallas
274,100,https://colleges.niche.com/williams-baptist-college/rankings/,williams baptist college,Williams Baptist College
278,96,https://colleges.niche.com/university-of-puerto-rico----humacao/rankings/,university of puerto rico humacao,University of Puerto Rico at Humacao
281,100,https://colleges.niche.com/lindsey-wilson-college/rankings/,lindsey wilson college,Lindsey Wilson College
283,100,https://colleges.niche.com/schreiner-university/rankings/,schreiner university,Schreiner University
284,100,https://colleges.niche.com/heritage-university/rankings/,heritage university,Heritage University
286,100,https://colleges.niche.com/bayamon-central-university/rankings/,bayamon central university,Bayamon Central University
287,98,https://colleges.niche.com/college-of-st-joseph/rankings/,college of st joseph,College of St. Joseph
288,100,https://colleges.niche.com/christendom-college/rankings/,christendom college,Christendom College
289,100,https://colleges.niche.com/university-of-phoenix/rankings/,university of phoenix,University of Phoenix
290,100,https://colleges.niche.com/pacific-oaks-college/rankings/,pacific oaks college,Pacific Oaks College
291,100,https://colleges.niche.com/east--west-university/rankings/,east west university,East-West University
294,100,https://colleges.niche.com/mount-ida-college/rankings/,mount ida college,Mount Ida College
295,100,https://colleges.niche.com/warner-pacific-college/rankings/,warner pacific college,Warner Pacific College
296,100,https://colleges.niche.com/cazenovia-college/rankings/,cazenovia college,Cazenovia College
297,100,https://colleges.niche.com/university-of-akron/rankings/,university of akron,University of Akron
298,100,https://colleges.niche.com/albion-college/rankings/,albion college,Albion College
299,100,https://colleges.niche.com/baptist-bible-college/rankings/,baptist bible college,Baptist Bible College
301,100,https://colleges.niche.com/beloit-college/rankings/,beloit college,Beloit College
302,100,https://colleges.niche.com/bemidji-state-university/rankings/,bemidji state university,Bemidji State University
305,100,https://colleges.niche.com/blackburn-college/rankings/,blackburn college,Blackburn College
306,100,https://colleges.niche.com/bluffton-university/rankings/,bluffton university,Bluffton University
307,100,https://colleges.niche.com/bowling-green-state-university/rankings/,bowling green state university,Bowling Green State University
308,100,https://colleges.niche.com/bradley-university/rankings/,bradley university,Bradley University
309,100,https://colleges.niche.com/briar-cliff-university/rankings/,briar cliff university,Briar Cliff University
310,100,https://colleges.niche.com/buena-vista-university/rankings/,buena vista university,Buena Vista University
311,100,https://colleges.niche.com/butler-university/rankings/,butler university,Butler University
312,93,https://colleges.niche.com/calumet-college-of-saint-joseph/rankings/,calumet college of saint joseph,Calumet College of St. Joseph
313,100,https://colleges.niche.com/calvin-college/rankings/,calvin college,Calvin College
314,100,https://colleges.niche.com/capital-university/rankings/,capital university,Capital University
315,100,https://colleges.niche.com/cardinal-stritch-university/rankings/,cardinal stritch university,Cardinal Stritch University
316,100,https://colleges.niche.com/carleton-college/rankings/,carleton college,Carleton College
317,100,https://colleges.niche.com/carroll-university/rankings/,carroll university,Carroll University
318,100,https://colleges.niche.com/carthage-college/rankings/,carthage college,Carthage College
319,100,https://colleges.niche.com/cedarville-university/rankings/,cedarville university,Cedarville University
321,100,https://colleges.niche.com/central-college/rankings/,central college,Central College
323,100,https://colleges.niche.com/central-michigan-university/rankings/,central michigan university,Central Michigan University
324,100,https://colleges.niche.com/university-of-central-missouri/rankings/,university of central missouri,University of Central Missouri
325,100,https://colleges.niche.com/central-state-university/rankings/,central state university,Central State University
326,100,https://colleges.niche.com/chicago-state-university/rankings/,chicago state university,Chicago State University
327,100,https://colleges.niche.com/university-of-chicago/rankings/,university of chicago,University of Chicago
328,98,https://colleges.niche.com/cincinnati-christian-university/rankings/,cincinnati christian university,Cincinnati Christian University 
329,100,https://colleges.niche.com/university-of-cincinnati/rankings/,university of cincinnati,University of Cincinnati
330,100,https://colleges.niche.com/clarke-university/rankings/,clarke university,Clarke University
331,100,https://colleges.niche.com/cleary-university/rankings/,cleary university,Cleary University
332,100,https://colleges.niche.com/cleveland-institute-of-art/rankings/,cleveland institute of art,Cleveland Institute of Art
333,100,https://colleges.niche.com/cleveland-institute-of-music/rankings/,cleveland institute of music,Cleveland Institute of Music
334,100,https://colleges.niche.com/cleveland-state-university/rankings/,cleveland state university,Cleveland State University
335,100,https://colleges.niche.com/coe-college/rankings/,coe college,Coe College
336,100,https://colleges.niche.com/columbia-college-chicago/rankings/,columbia college chicago,Columbia College Chicago
338,100,https://colleges.niche.com/columbus-college-of-art--and--design/rankings/,columbus college of art and design,Columbus College of Art and Design
339,100,https://colleges.niche.com/conception-seminary-college/rankings/,conception seminary college,Conception Seminary College
340,100,https://colleges.niche.com/concordia-university----chicago/rankings/,concordia university chicago,Concordia University Chicago
341,100,https://colleges.niche.com/concordia-university----ann-arbor/rankings/,concordia university ann arbor,Concordia University Ann Arbor
343,98,https://colleges.niche.com/concordia-university----st-paul/rankings/,concordia university st paul,Concordia University St. Paul
344,100,https://colleges.niche.com/concordia-university----wisconsin/rankings/,concordia university wisconsin,Concordia University Wisconsin
345,100,https://colleges.niche.com/cornell-college/rankings/,cornell college,Cornell College
346,100,https://colleges.niche.com/culver--stockton-college/rankings/,culver stockton college,Culver-Stockton College
347,100,https://colleges.niche.com/university-of-dayton/rankings/,university of dayton,University of Dayton
348,100,https://colleges.niche.com/defiance-college/rankings/,defiance college,Defiance College
349,100,https://colleges.niche.com/denison-university/rankings/,denison university,Denison University
350,100,https://colleges.niche.com/depaul-university/rankings/,depaul university,DePaul University
351,100,https://colleges.niche.com/depauw-university/rankings/,depauw university,DePauw University
353,100,https://colleges.niche.com/university-of-detroit-mercy/rankings/,university of detroit mercy,University of Detroit Mercy
358,100,https://colleges.niche.com/martin-luther-college/rankings/,martin luther college,Martin Luther College
359,100,https://colleges.niche.com/drake-university/rankings/,drake university,Drake University
360,100,https://colleges.niche.com/drury-university/rankings/,drury university,Drury University
361,100,https://colleges.niche.com/university-of-dubuque/rankings/,university of dubuque,University of Dubuque
364,100,https://colleges.niche.com/kettering-university/rankings/,kettering university,Kettering University
366,100,https://colleges.niche.com/hanover-college/rankings/,hanover college,Hanover College
367,100,https://colleges.niche.com/benedictine-university/rankings/,benedictine university,Benedictine University
368,100,https://colleges.niche.com/indiana-institute-of-technology/rankings/,indiana institute of technology,Indiana Institute of Technology
369,100,https://colleges.niche.com/indiana-university----kokomo/rankings/,indiana university kokomo,Indiana University Kokomo
370,100,https://colleges.niche.com/kendall-college/rankings/,kendall college,Kendall College
371,100,https://colleges.niche.com/lake-erie-college/rankings/,lake erie college,Lake Erie College
372,100,https://colleges.niche.com/lakeland-college/rankings/,lakeland college,Lakeland College
373,100,https://colleges.niche.com/lindenwood-university/rankings/,lindenwood university,Lindenwood University
375,100,https://colleges.niche.com/marietta-college/rankings/,marietta college,Marietta College
376,100,https://colleges.niche.com/mckendree-university/rankings/,mckendree university,McKendree University
377,100,https://colleges.niche.com/metropolitan-state-university/rankings/,metropolitan state university,Metropolitan State University
378,100,https://colleges.niche.com/rochester-college/rankings/,rochester college,Rochester College
380,100,https://colleges.niche.com/millikin-university/rankings/,millikin university,Millikin University
381,94,https://colleges.niche.com/milwaukee-institute-of-art--and--design/rankings/,milwaukee institute of art and design,Milwaukee Institute of Art & Design
382,100,https://colleges.niche.com/missouri-southern-state-university/rankings/,missouri southern state university,Missouri Southern State University
383,100,https://colleges.niche.com/mount-mercy-university/rankings/,mount mercy university,Mount Mercy University
384,100,https://colleges.niche.com/north-central-college/rankings/,north central college,North Central College
385,100,https://colleges.niche.com/university-of-northern-iowa/rankings/,university of northern iowa,University of Northern Iowa
387,99,https://colleges.niche.com/university-of-northwestern-st-paul/rankings/,university of northwestern st paul,University of Northwestern St. Paul
389,100,https://colleges.niche.com/notre-dame-college/rankings/,notre dame college,Notre Dame College
390,100,https://colleges.niche.com/oakland-city-university/rankings/,oakland city university,Oakland City University
391,100,https://colleges.niche.com/ohio-university/rankings/,ohio university,Ohio University
392,100,https://colleges.niche.com/ohio-wesleyan-university/rankings/,ohio wesleyan university,Ohio Wesleyan University
393,100,https://colleges.niche.com/rockford-university/rankings/,rockford university,Rockford University
394,98,https://colleges.niche.com/university-of-st-francis/rankings/,university of st francis,University of St. Francis
396,97,https://colleges.niche.com/saint-marys-college/rankings/,saint marys college,Saint Mary's College
398,100,https://colleges.niche.com/saint-xavier-university/rankings/,saint xavier university,Saint Xavier University
399,100,https://colleges.niche.com/columbia-university/rankings/,columbia university,Columbia University
400,100,https://colleges.niche.com/connecticut-college/rankings/,connecticut college,Connecticut College
401,100,https://colleges.niche.com/university-of-connecticut/rankings/,university of connecticut,University of Connecticut
402,94,https://colleges.niche.com/cuny-john-jay-college-of-criminal-justice/rankings/,cuny john jay college of criminal justice,John Jay College of Criminal Justice
403,100,https://colleges.niche.com/dartmouth-college/rankings/,dartmouth college,Dartmouth College
406,100,https://colleges.niche.com/daemen-college/rankings/,daemen college,Daemen College
407,100,https://colleges.niche.com/drexel-university/rankings/,drexel university,Drexel University
