https://colleges.niche.com/bridgewater-state-university/rankings/,bridgewater state university,158,Bridgewater State University,100
https://colleges.niche.com/brigham-young-university/rankings/,brigham young university,1069,Brigham Young University,100
https://colleges.niche.com/brigham-young-university----hawaii/rankings/,brigham young university hawaii,983,Brigham Young University - Hawaii,97
https://colleges.niche.com/brigham-young-university----idaho/rankings/,brigham young university idaho,3044,Brigham Young University - Idaho,97
https://colleges.niche.com/broadview-university/rankings/,broadview university,3101,Broadview University,100
https://colleges.niche.com/brooks-institute/rankings/,brooks institute,649,Brooks Institute,100
https://colleges.niche.com/brown-mackie-college----tucson/rankings/,brown mackie college tucson,3263,Brown Mackie College - Tucson,96
https://colleges.niche.com/brown-university/rankings/,brown university,163,Brown University,100
https://colleges.niche.com/bryan-college-of-health-sciences/rankings/,bryan college of health sciences,3243,Bryan College of Health Sciences,100
https://colleges.niche.com/bryan-university/rankings/,bryan university,177,Bryant University,97
https://colleges.niche.com/bryant-university/rankings/,bryant university,177,Bryant University,100
https://colleges.niche.com/bryn-athyn-college/rankings/,bryn athyn college,6,Bryn Athyn College,100
https://colleges.niche.com/bryn-mawr-college/rankings/,bryn mawr college,178,Bryn Mawr College,100
https://colleges.niche.com/bucknell-university/rankings/,bucknell university,179,Bucknell University,100
https://colleges.niche.com/buena-vista-university/rankings/,buena vista university,310,Buena Vista University,100
https://colleges.niche.com/burlington-college/rankings/,burlington college,1196,Burlington College,100
https://colleges.niche.com/butler-university/rankings/,butler university,311,Butler University,100
https://colleges.niche.com/boston-college/rankings/,boston college,144,Boston College,100
https://colleges.niche.com/columbia-university/rankings/,columbia university,399,Columbia University,100
https://colleges.niche.com/drexel-university/rankings/,drexel university,407,Drexel University,100
https://colleges.niche.com/full-sail-university/rankings/,full sail university,2070,Full Sail University,100
https://colleges.niche.com/liberty-university/rankings/,liberty university,1531,Liberty University,100
https://colleges.niche.com/new-york-university/rankings/,new york university,436,New York University,100
https://colleges.niche.com/northeastern-university/rankings/,northeastern university,456,Northeastern University,100
https://colleges.niche.com/st-johns-university/rankings/,st johns university,29,St. John's University,95
https://colleges.niche.com/stanford-university/rankings/,stanford university,781,Stanford University,100
https://colleges.niche.com/university-of-california----irvine/rankings/,university of california irvine,730,"University of California, Irvine",98
https://colleges.niche.com/university-of-california----los-angeles/rankings/,university of california los angeles,1093,"University of California, Los Angeles",99
https://colleges.niche.com/cabarrus-college-of-health-sciences/rankings/,cabarrus college of health sciences,621,Cabarrus College of Health Sciences,100
https://colleges.niche.com/cabrini-college/rankings/,cabrini college,180,Cabrini College,100
https://colleges.niche.com/cairn-university/rankings/,cairn university,76,Cairn University,100
https://colleges.niche.com/caldwell-university/rankings/,caldwell university,658,Caldwell University,100
https://colleges.niche.com/california-baptist-university/rankings/,california baptist university,1179,California Baptist University,100
https://colleges.niche.com/california-christian-college/rankings/,california christian college,3098,California Christian College,100
https://colleges.niche.com/california-college----san-diego/rankings/,california college san diego,3085,California College San Diego,100
https://colleges.niche.com/california-college-of-the-arts/rankings/,california college of the arts,984,California College of the Arts,100
https://colleges.niche.com/california-institute-of-integral-studies/rankings/,california institute of integral studies,3172,California Institute of Integral Studies,100
https://colleges.niche.com/california-institute-of-technology/rankings/,california institute of technology,706,California Institute of Technology,100
https://colleges.niche.com/california-institute-of-the-arts/rankings/,california institute of the arts,1068,California Institute of the Arts,100
https://colleges.niche.com/california-lutheran-university/rankings/,california lutheran university,932,California Lutheran University,100
https://colleges.niche.com/california-maritime-academy/rankings/,california maritime academy,656,California Maritime Academy,100
https://colleges.niche.com/california-polytechnic-state-university----san-luis-obispo/rankings/,california polytechnic state university san luis obispo,666,"California Polytechnic State University, San Luis Obispo",99
https://colleges.niche.com/california-state-polytechnic-university----pomona/rankings/,california state polytechnic university pomona,1078,"California State Polytechnic University, Pomona",99
https://colleges.niche.com/california-state-university----bakersfield/rankings/,california state university bakersfield,868,California State University Bakersfield,100
https://colleges.niche.com/california-state-university----channel-islands/rankings/,california state university channel islands,2004,California State University Channel Islands,100
https://colleges.niche.com/california-state-university----east-bay/rankings/,california state university east bay,654,California State University East Bay,100
https://colleges.niche.com/california-state-university----fresno/rankings/,california state university fresno,842,California State University Fresno,100
https://colleges.niche.com/california-state-university----fullerton/rankings/,california state university fullerton,1685,California State University Fullerton,100
https://colleges.niche.com/california-state-university----long-beach/rankings/,california state university long beach,259,California State University Long Beach,100
https://colleges.niche.com/california-state-university----los-angeles/rankings/,california state university los angeles,1080,California State University Los Angeles,100
https://colleges.niche.com/california-state-university----monterey-bay/rankings/,california state university monterey bay,1829,California State University Monterey Bay,100
https://colleges.niche.com/california-state-university----northridge/rankings/,california state university northridge,903,California State University Northridge,100
https://colleges.niche.com/california-state-university----sacramento/rankings/,california state university sacramento,625,California State University Sacramento,100
https://colleges.niche.com/california-state-university----san-bernardino/rankings/,california state university san bernardino,1076,California State University San Bernardino,100
https://colleges.niche.com/california-state-university----san-marcos/rankings/,california state university san marcos,1308,California State University San Marcos,100
https://colleges.niche.com/california-university-of-management--and--sciences/rankings/,california university of management and sciences,3206,California University of Management and Sciences,100
https://colleges.niche.com/california-university-of-pennsylvania/rankings/,california university of pennsylvania,181,California University of Pennsylvania,100
https://colleges.niche.com/calumet-college-of-saint-joseph/rankings/,calumet college of saint joseph,312,Calumet College of St. Joseph,93
https://colleges.niche.com/calvary-bible-college--and--theological-seminary/rankings/,calvary bible college and theological seminary,967,Calvary Bible College and Theological Seminary,100
https://colleges.niche.com/calvin-college/rankings/,calvin college,313,Calvin College,100
https://colleges.niche.com/cambridge-college/rankings/,cambridge college,565,Cambridge College,100
https://colleges.niche.com/cameron-university/rankings/,cameron university,824,Cameron University,100
https://colleges.niche.com/campbell-university/rankings/,campbell university,1445,Campbell University,100
https://colleges.niche.com/campbellsville-university/rankings/,campbellsville university,1446,Campbellsville University,100
https://colleges.niche.com/canisius-college/rankings/,canisius college,1192,Canisius College,100
https://colleges.niche.com/capella-university/rankings/,capella university,2010,Capella University,100
https://colleges.niche.com/capital-university/rankings/,capital university,314,Capital University,100
https://colleges.niche.com/capitol-college/rankings/,capitol college,1447,Capitol College,100
https://colleges.niche.com/cardinal-stritch-university/rankings/,cardinal stritch university,315,Cardinal Stritch University,100
https://colleges.niche.com/carleton-college/rankings/,carleton college,316,Carleton College,100
https://colleges.niche.com/carlos-albizu-university----miami/rankings/,carlos albizu university miami,1830,Carlos Albizu University - Miami,97
https://colleges.niche.com/carlow-university/rankings/,carlow university,187,Carlow University,100
https://colleges.niche.com/carnegie-mellon-university/rankings/,carnegie mellon university,204,Carnegie Mellon University,100
https://colleges.niche.com/carolina-christian-college/rankings/,carolina christian college,3049,Carolina Christian College,100
https://colleges.niche.com/carroll-college/rankings/,carroll college,1195,Carroll College,100
https://colleges.niche.com/carroll-university/rankings/,carroll university,317,Carroll University,100
https://colleges.niche.com/carson-newman-university/rankings/,carson newman university,1448,Carson-Newman University,100
https://colleges.niche.com/carthage-college/rankings/,carthage college,318,Carthage College,100
https://colleges.niche.com/carver-college/rankings/,carver college,3077,Carver College,100
https://colleges.niche.com/case-western-reserve-university/rankings/,case western reserve university,966,Case Western Reserve University,100
https://colleges.niche.com/catawba-college/rankings/,catawba college,1449,Catawba College,100
https://colleges.niche.com/catholic-university-of-america/rankings/,catholic university of america,1451,Catholic University of America,100
https://colleges.niche.com/cazenovia-college/rankings/,cazenovia college,296,Cazenovia College,100
https://colleges.niche.com/cedar-crest-college/rankings/,cedar crest college,216,Cedar Crest College,100
https://colleges.niche.com/cedarville-university/rankings/,cedarville university,319,Cedarville University,100
https://colleges.niche.com/centenary-college/rankings/,centenary college,218,Centenary College,100
https://colleges.niche.com/centenary-college-of-louisiana/rankings/,centenary college of louisiana,1452,Centenary College of Louisiana,100
https://colleges.niche.com/central-baptist-college/rankings/,central baptist college,1288,Central Baptist College,100
https://colleges.niche.com/central-christian-college-of-kansas/rankings/,central christian college of kansas,1397,Central Christian College of Kansas,100
https://colleges.niche.com/central-christian-college-of-the-bible/rankings/,central christian college of the bible,1365,Central Christian College of the Bible,100
https://colleges.niche.com/central-college/rankings/,central college,321,Central College,100
https://colleges.niche.com/central-connecticut-state-university/rankings/,central connecticut state university,220,Central Connecticut State University,100
https://colleges.niche.com/central-michigan-university/rankings/,central michigan university,323,Central Michigan University,100
https://colleges.niche.com/central-penn-college/rankings/,central penn college,3000,Central Penn College,100
https://colleges.niche.com/central-state-university/rankings/,central state university,325,Central State University,100
https://colleges.niche.com/central-washington-university/rankings/,central washington university,929,Central Washington University,100
https://colleges.niche.com/central-yeshiva-tomchei-tmimim-lubavitz/rankings/,central yeshiva tomchei tmimim lubavitz,1832,Central Yeshiva Tomchei Tmimim-Lubavitch,96
https://colleges.niche.com/centralia-college/rankings/,centralia college,321,Central College,94
https://colleges.niche.com/centre-college/rankings/,centre college,1456,Centre College,100
https://colleges.niche.com/centura-college/rankings/,centura college,321,Central College,93
https://colleges.niche.com/chadron-state-college/rankings/,chadron state college,682,Chadron State College,100
https://colleges.niche.com/chamberlain-college-of-nursing/rankings/,chamberlain college of nursing,2099,Chamberlain College of Nursing,100
https://colleges.niche.com/chaminade-university-of-honolulu/rankings/,chaminade university of honolulu,636,Chaminade University of Honolulu,100
https://colleges.niche.com/champlain-college/rankings/,champlain college,1270,Champlain College,100
https://colleges.niche.com/chapman-university/rankings/,chapman university,661,Chapman University,100
https://colleges.niche.com/charles-r-drew-university-of-medicine--and--science/rankings/,charles r drew university of medicine and science,531,Charles R. Drew University of Medicine and Science,99
https://colleges.niche.com/charleston-southern-university/rankings/,charleston southern university,494,Charleston Southern University,100
https://colleges.niche.com/chatham-university/rankings/,chatham university,223,Chatham University,100
https://colleges.niche.com/chestnut-hill-college/rankings/,chestnut hill college,225,Chestnut Hill College,100
https://colleges.niche.com/chicago-state-university/rankings/,chicago state university,326,Chicago State University,100
https://colleges.niche.com/chowan-university/rankings/,chowan university,1249,Chowan University,100
https://colleges.niche.com/christendom-college/rankings/,christendom college,288,Christendom College,100
https://colleges.niche.com/christian-brothers-university/rankings/,christian brothers university,1459,Christian Brothers University,100
https://colleges.niche.com/christopher-newport-university/rankings/,christopher newport university,1460,Christopher Newport University,100
https://colleges.niche.com/cincinnati-christian-university/rankings/,cincinnati christian university,328,Cincinnati Christian University ,98
https://colleges.niche.com/city-college----fort-lauderdale/rankings/,city college fort lauderdale,3266,City College - Fort Lauderdale,97
https://colleges.niche.com/city-university-of-seattle/rankings/,city university of seattle,1260,City University of Seattle,100
https://colleges.niche.com/claflin-university/rankings/,claflin university,1450,Claflin University,100
https://colleges.niche.com/claremont-mckenna-college/rankings/,claremont mckenna college,716,Claremont McKenna College,100
https://colleges.niche.com/clarion-university-of-pennsylvania/rankings/,clarion university of pennsylvania,228,Clarion University of Pennsylvania,100
https://colleges.niche.com/clark-atlanta-university/rankings/,clark atlanta university,1462,Clark Atlanta University,100
https://colleges.niche.com/clark-university/rankings/,clark university,231,Clark University,100
https://colleges.niche.com/clarke-university/rankings/,clarke university,330,Clarke University,100
https://colleges.niche.com/clarkson-college/rankings/,clarkson college,266,Clarkson College,100
https://colleges.niche.com/clarkson-university/rankings/,clarkson university,232,Clarkson University,100
